scope,libdays,distanceMajor,distanceMinor,distancePatch,releaseFrequencyPerMonth,numberOfMissedReleases,repository,packageIdent,version
devDependencies-direct,5,0,1,0,2.449778241586225,1,/bhima,/release-it,17.5.0
devDependencies-direct,0,0,0,0,1.1892112791172866,0,/bhima,/sinon,18.0.0
devDependencies-direct,0,0,0,0,0.44454422990570275,0,/bhima,/standard-version,9.5.0
devDependencies-direct,0,0,0,0,0.0,0,/bhima,@ima-worldhealth/rewire,4.1.0
devDependencies-direct,13,0,0,1,2.7821710999281093,1,/bhima,@playwright/test,1.45.1
dependencies-transitive,0,0,0,0,0.08823529411764706,0,/bhima,/is-string,1.0.7
dependencies-transitive,0,0,0,0,0.09890109890109891,0,/bhima,/has-tostringtag,1.0.2
dependencies-transitive,0,0,0,0,0.7513914656771801,0,/bhima,/cross-spawn,7.0.3
dependencies-transitive,0,0,0,0,0.08746355685131195,0,/bhima,/shebang-command,2.0.0
dependencies-transitive,1379,2,0,0,0.22474460839954596,3,/bhima,/which,2.0.2
dependencies-transitive,2118,3,0,0,0.11677695601401322,3,/bhima,/strip-bom,2.0.0
dependencies-transitive,0,0,0,0,0.46923879040667366,0,/bhima,/image-size,1.1.1
dependencies-transitive,821,1,0,0,0.2992125984251969,1,/bhima,/queue,6.0.2
dependencies-transitive,0,0,0,0,0.3418540190945488,0,/bhima,/jszip,3.10.1
dependencies-transitive,0,0,0,0,0.8478653036680698,0,/bhima,/lie,3.3.0
dependencies-transitive,307,2,5,2,0.6330935251798561,26,/bhima,/readable-stream,2.3.8
dependencies-transitive,2,1,0,0,0.9380710659898478,3,/bhima,/glob,10.4.3
dependencies-transitive,0,0,0,0,0.19891500904159132,0,/bhima,/foreground-child,3.2.1
dependencies-transitive,2,1,0,1,0.855,4,/bhima,/jackspeak,3.4.1
dependencies-transitive,0,0,0,0,0.0,0,/bhima,@isaacs/cliui,8.0.2
dependencies-transitive,853,2,2,0,0.22011617242433507,5,/bhima,/string-width,5.1.2
dependencies-transitive,0,0,0,0,0.1735106998264893,0,/bhima,/strip-ansi,7.1.0
dependencies-transitive,1010,3,2,0,0.22011617242433507,10,/bhima,/string-width,4.2.3
dependencies-transitive,611,1,1,0,0.1735106998264893,3,/bhima,/strip-ansi,6.0.1
dependencies-transitive,278,1,0,0,0.1905717151454363,1,/bhima,/wrap-ansi,8.1.0
dependencies-transitive,1284,2,0,0,0.1905717151454363,4,/bhima,/wrap-ansi,7.0.0
dependencies-transitive,737,2,2,1,0.24114319738017267,8,/bhima,/ansi-styles,4.3.0
dependencies-transitive,0,0,0,0,0.35093582887700536,0,/bhima,/color-convert,2.0.1
dependencies-transitive,13,1,0,1,0.6960556844547564,2,/bhima,/minimatch,9.0.5
dependencies-transitive,1099,2,0,0,0.15047518479408659,2,/bhima,/brace-expansion,2.0.1
dependencies-transitive,57,1,0,0,1.5667311411992262,1,/bhima,/path-scurry,1.11.1
dependencies-transitive,0,0,0,0,0.5216095380029807,0,/bhima,/handlebars,4.7.8
dependencies-transitive,2442,2,3,5,0.47295817823516534,22,/bhima,/debug,2.6.9
dependencies-transitive,0,0,0,0,0.315512708150745,0,/bhima,/uid-safe,2.1.5
dependencies-transitive,0,0,0,0,0.36498817167962144,0,/bhima,/accepts,1.3.8
dependencies-transitive,0,0,0,0,0.5747126436781609,0,/bhima,/mime-types,2.1.35
dependencies-transitive,0,0,0,0,0.6300630063006301,0,/bhima,/body-parser,1.20.2
dependencies-transitive,0,0,0,0,0.2623642943305187,0,/bhima,/http-errors,2.0.0
dependencies-transitive,1005,0,2,3,0.41343669250646,7,/bhima,/iconv-lite,0.4.24
dependencies-transitive,0,0,0,0,0.08736803785948308,0,/bhima,/on-finished,2.4.1
dependencies-transitive,742,0,1,3,0.6852947175198858,6,/bhima,/qs,6.11.0
dependencies-transitive,0,0,0,0,0.11612903225806452,0,/bhima,/side-channel,1.0.6
dependencies-transitive,0,0,0,0,0.2,0,/bhima,/call-bind,1.0.7
dependencies-transitive,0,0,0,0,0.0,0,/bhima,/es-define-property,1.0.0
dependencies-transitive,0,0,0,0,0.30176026823134955,0,/bhima,/get-intrinsic,1.2.4
dependencies-transitive,0,0,0,0,1.4189189189189189,0,/bhima,/set-function-length,1.2.2
dependencies-transitive,0,0,0,0,1.3725490196078431,0,/bhima,/define-data-property,1.1.4
dependencies-transitive,0,0,0,0,0.4177545691906005,0,/bhima,/raw-body,2.5.2
dependencies-transitive,0,0,0,0,0.5706940874035991,0,/bhima,/type-is,1.6.18
dependencies-transitive,0,0,0,0,0.31358885017421606,0,/bhima,/proxy-addr,2.0.7
dependencies-transitive,0,0,0,0,0.5070422535211268,0,/bhima,/send,0.18.0
dependencies-transitive,0,0,0,0,0.6154615961971479,0,/bhima,/csso,5.0.5
dependencies-transitive,121,0,1,1,0.6169665809768637,2,/bhima,/css-tree,2.2.1
dependencies-transitive,0,0,0,0,0.5053191489361702,0,/bhima,/htmlparser2,9.1.0
dependencies-transitive,0,0,0,0,0.31405391258832765,0,/bhima,/domutils,3.1.0
dependencies-transitive,0,0,0,0,0.17702186740715029,0,/bhima,/dom-serializer,2.0.0
dependencies-transitive,0,0,0,0,0.6996805111821086,0,/bhima,/node-fetch,3.3.2
dependencies-transitive,315,1,0,0,0.430622009569378,1,/bhima,/fetch-blob,3.2.0
dependencies-transitive,0,0,0,0,0.6790851214336241,0,/bhima,/svgo,3.3.2
dependencies-transitive,0,0,0,0,0.28419856006062905,0,/bhima,/css-select,5.1.0
dependencies-transitive,0,0,0,0,0.6169665809768637,0,/bhima,/css-tree,2.3.1
dependencies-transitive,40,0,0,2,2.2330527248560035,2,/bhima,/terser,5.31.1
dependencies-transitive,0,0,0,0,0.30882352941176466,0,/bhima,@jridgewell/source-map,0.3.6
dependencies-transitive,0,0,0,0,0.40059347181008903,0,/bhima,@jridgewell/gen-mapping,0.3.5
dependencies-transitive,0,0,0,0,1.4359637774902976,0,/bhima,@jridgewell/trace-mapping,0.3.25
dependencies-transitive,0,0,0,0,0.6137631742095474,0,/bhima,/source-map-support,0.5.21
dependencies-transitive,275,1,0,0,0.2733755942947702,1,/bhima,/jws,3.2.2
dependencies-transitive,274,1,0,0,0.22809123649459784,1,/bhima,/jwa,1.4.1
dependencies-transitive,0,0,0,0,0.3785780240073869,0,/bhima,/busboy,1.6.0
dependencies-transitive,274,1,0,0,0.47619047619047616,1,/bhima,/concat-stream,1.6.2
dependencies-transitive,0,0,0,0,0.22117962466487937,0,/bhima,/generate-function,2.3.1
dependencies-transitive,0,0,0,0,0.08835078534031414,0,/bhima,/named-placeholders,1.1.3
dependencies-transitive,0,0,0,0,0.21146616541353383,0,/bhima,/end-of-stream,1.4.4
dependencies-transitive,0,0,0,0,0.14150943396226415,0,/bhima,/once,1.4.0
dependencies-transitive,463,1,1,0,0.24135876042908225,2,/bhima,/del,6.1.1
dependencies-transitive,904,3,0,2,0.40152963671128106,17,/bhima,/globby,11.1.0
dependencies-transitive,0,0,0,0,0.23659305993690852,0,/bhima,/dir-glob,3.0.1
dependencies-transitive,0,0,0,0,0.4672523961661342,0,/bhima,/fast-glob,3.3.2
dependencies-transitive,749,1,0,0,0.27308192457737324,1,/bhima,@nodelib/fs.walk,1.2.8
dependencies-transitive,784,1,0,0,0.2682798527091005,1,/bhima,@nodelib/fs.scandir,2.1.5
dependencies-transitive,0,0,0,0,0.20440881763527052,0,/bhima,/run-parallel,1.2.0
dependencies-transitive,0,0,0,0,0.23756731073804244,0,/bhima,/fastq,1.17.1
dependencies-transitive,207,1,0,2,0.19575856443719414,3,/bhima,/glob-parent,5.1.2
dependencies-transitive,0,0,0,0,0.19378280177634236,0,/bhima,/is-glob,4.0.3
dependencies-transitive,0,0,0,0,0.5887445887445888,0,/bhima,/micromatch,4.0.7
dependencies-transitive,0,0,0,0,0.3171428571428571,0,/bhima,/braces,3.0.3
dependencies-transitive,0,0,0,0,0.2857142857142857,0,/bhima,/fill-range,7.1.1
dependencies-transitive,0,0,0,0,0.40358744394618834,0,/bhima,/to-regex-range,5.0.1
dependencies-transitive,1489,3,0,2,0.19845644983461963,10,/bhima,/p-map,4.0.0
dependencies-transitive,1118,2,0,0,0.12905748924520924,3,/bhima,/aggregate-error,3.1.0
dependencies-transitive,1613,3,0,1,0.49581718016731274,30,/bhima,/rimraf,3.0.2
dependencies-transitive,785,4,0,0,0.9380710659898478,52,/bhima,/glob,7.2.3
dependencies-transitive,874,7,0,1,0.6960556844547564,62,/bhima,/minimatch,3.1.2
dependencies-transitive,2208,3,0,0,0.15047518479408659,4,/bhima,/brace-expansion,1.1.11
dependencies-transitive,707,1,0,0,0.056144728633811605,1,/bhima,/unique-string,2.0.0
dependencies-transitive,0,0,0,0,0.1,0,/bhima,@dabh/diagnostics,2.0.3
dependencies-transitive,0,0,0,0,0.08985879332477535,0,/bhima,/colorspace,1.1.4
dependencies-transitive,260,1,2,3,0.36557501904036555,8,/bhima,/color,3.2.1
dependencies-transitive,356,1,0,1,0.35093582887700536,2,/bhima,/color-convert,1.9.3
dependencies-transitive,0,0,0,0,0.2727961606466279,0,/bhima,/color-string,1.9.1
dependencies-transitive,0,0,0,0,0.4,0,/bhima,/simple-swizzle,0.2.2
dependencies-transitive,270,0,0,1,0.3753026634382567,1,/bhima,/logform,2.6.0
dependencies-transitive,0,0,0,0,0.10632014176018902,0,/bhima,/one-time,1.0.0
dependencies-transitive,292,1,5,2,0.6330935251798561,10,/bhima,/readable-stream,3.6.2
dependencies-transitive,20,0,1,1,1.7706821480406385,2,/bhima,/puppeteer,22.12.1
dependencies-transitive,0,0,0,0,0.5313351498637603,0,/bhima,/cosmiconfig,9.0.0
dependencies-transitive,0,0,0,0,0.16042780748663102,0,/bhima,/import-fresh,3.3.0
dependencies-transitive,1630,2,1,0,0.06449301325689717,3,/bhima,/parent-module,1.0.1
dependencies-transitive,0,0,0,0,0.6259055346276442,0,/bhima,/js-yaml,4.1.0
dependencies-transitive,1038,3,1,0,0.19749835418038184,9,/bhima,/parse-json,5.2.0
dependencies-transitive,0,0,0,0,0.3415559772296015,0,/bhima,@babel/code-frame,7.24.7
dependencies-transitive,0,0,0,0,0.4127134724857685,0,/bhima,@babel/highlight,7.24.7
dependencies-transitive,1635,3,3,0,0.29858999170583356,12,/bhima,/chalk,2.4.2
dependencies-transitive,1773,4,4,0,0.4544077552256892,19,/bhima,/supports-color,5.5.0
dependencies-transitive,0,0,0,0,0.4669260700389105,0,/bhima,/error-ex,1.3.2
dependencies-transitive,20,0,1,1,3.0996309963099633,2,/bhima,/puppeteer-core,22.12.1
dependencies-transitive,82,0,0,1,2.5294117647058822,1,/bhima,@puppeteer/browsers,2.2.3
dependencies-transitive,0,0,0,0,0.3491755577109602,0,/bhima,/extract-zip,2.0.1
dependencies-transitive,1314,4,0,1,0.21456436931079323,8,/bhima,/get-stream,5.2.0
dependencies-transitive,2117,1,1,3,0.25510204081632654,5,/bhima,/yauzl,2.10.0
dependencies-transitive,0,0,0,0,0.2575107296137339,0,/bhima,/fd-slicer,1.1.0
dependencies-transitive,0,0,0,0,0.10101010101010101,0,/bhima,@types/yauzl,2.10.3
dependencies-transitive,11,0,0,1,18.89876880984952,1,/bhima,@types/node,20.14.10
dependencies-transitive,0,0,0,0,0.2248995983935743,0,/bhima,/proxy-agent,6.4.0
dependencies-transitive,0,0,0,0,0.1885310290652003,0,/bhima,/pac-proxy-agent,7.0.2
dependencies-transitive,0,0,0,0,0.17110266159695817,0,/bhima,/get-uri,6.0.3
dependencies-transitive,0,0,0,0,0.6554392353208921,0,/bhima,/fs-extra,11.2.0
dependencies-transitive,0,0,0,0,0.25235531628532976,0,/bhima,/jsonfile,6.1.0
dependencies-transitive,0,0,0,0,0.20182992465016147,0,/bhima,/pac-resolver,7.0.1
dependencies-transitive,0,0,0,0,0.23924807747080604,0,/bhima,/degenerator,5.0.1
dependencies-transitive,842,0,3,1,1.465909090909091,8,/bhima,/ast-types,0.13.4
dependencies-transitive,0,0,0,0,0.4353083434099153,0,/bhima,/escodegen,2.1.0
dependencies-transitive,0,0,0,0,0.21728271728271728,0,/bhima,/socks-proxy-agent,8.0.4
dependencies-transitive,0,0,0,0,0.35372144436256453,0,/bhima,/socks,2.8.3
dependencies-transitive,0,0,0,0,0.45024469820554647,0,/bhima,/ip-address,9.0.5
dependencies-transitive,77,0,0,1,0.49219370203757606,1,/bhima,/tar-fs,3.0.5
dependencies-transitive,0,0,0,0,0.5133079847908745,0,/bhima,/tar-stream,3.1.7
dependencies-transitive,0,0,0,0,0.5198685389901404,0,/bhima,/streamx,2.18.0
dependencies-transitive,0,0,0,0,2.9765013054830285,0,/bhima,/bare-fs,2.3.1
dependencies-transitive,0,0,0,0,0.8042895442359249,0,/bhima,/bare-path,2.1.3
dependencies-transitive,0,0,0,0,0.3856041131105399,0,/bhima,/unbzip2-stream,1.4.3
dependencies-transitive,18,1,0,3,1.161290322580645,4,/bhima,/buffer,5.7.1
dependencies-transitive,0,0,0,0,1.5339918651946542,0,/bhima,/yargs,17.7.2
dependencies-transitive,162,0,0,3,0.6485825005098919,3,/bhima,/semver,7.6.0
dependencies-transitive,1458,5,0,0,0.8920286798819064,89,/bhima,/lru-cache,6.0.0
dependencies-transitive,24,0,1,1,2.3076923076923075,2,/bhima,/chromium-bidi,0.5.24
devDependencies-transitive,224,1,1,1,0.07251381215469613,3,/bhima,/check-error,1.0.3
devDependencies-transitive,0,0,0,0,0.588494599955918,0,/bhima,/chai,5.1.1
devDependencies-transitive,959,1,0,7,0.7055107055107055,19,/bhima,@types/superagent,4.1.13
devDependencies-transitive,11,0,0,1,18.89876880984952,1,/bhima,@types/node,20.14.10
devDependencies-transitive,2399,3,0,1,0.06451612903225806,5,/bhima,/is-ip,2.0.0
devDependencies-transitive,0,0,0,0,0.6852947175198858,0,/bhima,/qs,6.12.3
devDependencies-transitive,0,0,0,0,0.11612903225806452,0,/bhima,/side-channel,1.0.6
devDependencies-transitive,0,0,0,0,0.2,0,/bhima,/call-bind,1.0.7
devDependencies-transitive,0,0,0,0,0.0,0,/bhima,/es-define-property,1.0.0
devDependencies-transitive,0,0,0,0,0.30176026823134955,0,/bhima,/get-intrinsic,1.2.4
devDependencies-transitive,0,0,0,0,1.4189189189189189,0,/bhima,/set-function-length,1.2.2
devDependencies-transitive,0,0,0,0,1.3725490196078431,0,/bhima,/define-data-property,1.1.4
devDependencies-transitive,257,1,0,2,0.9971940427368875,3,/bhima,/superagent,8.1.2
devDependencies-transitive,0,0,0,0,0.47295817823516534,0,/bhima,/debug,4.3.5
devDependencies-transitive,0,0,0,0,0.277855739545327,0,/bhima,/form-data,4.0.0
devDependencies-transitive,0,0,0,0,0.16494845360824742,0,/bhima,/combined-stream,1.0.8
devDependencies-transitive,0,0,0,0,0.5747126436781609,0,/bhima,/mime-types,2.1.35
devDependencies-transitive,266,1,4,1,0.39773962182134315,12,/bhima,/formidable,2.1.2
devDependencies-transitive,0,0,0,0,0.05289139633286319,0,/bhima,/dezalgo,1.0.4
devDependencies-transitive,-2,1,0,2,0.1763803680981595,3,/bhima,/deep-eql,4.1.4
devDependencies-transitive,0,0,0,0,0.7253649635036497,0,/bhima,/cssnano-preset-default,7.0.4
devDependencies-transitive,0,0,0,0,1.631368059530624,0,/bhima,/browserslist,4.23.2
devDependencies-transitive,0,0,0,0,0.7277628032345013,0,/bhima,/update-browserslist-db,1.1.0
devDependencies-transitive,0,0,0,0,0.2786377708978328,0,/bhima,/postcss-calc,10.0.0
devDependencies-transitive,50,0,0,1,0.4503152206544581,1,/bhima,/postcss-selector-parser,6.1.0
devDependencies-transitive,0,0,0,0,0.40071237756010686,0,/bhima,/postcss-colormin,7.0.1
devDependencies-transitive,0,0,0,0,0.4144282425172679,0,/bhima,/caniuse-api,3.0.0
devDependencies-transitive,0,0,0,0,0.3996282527881041,0,/bhima,/postcss-merge-longhand,7.0.2
devDependencies-transitive,0,0,0,0,0.28588994774054716,0,/bhima,/postcss-svgo,7.0.1
devDependencies-transitive,0,0,0,0,0.6790851214336241,0,/bhima,/svgo,3.3.2
devDependencies-transitive,0,0,0,0,0.28419856006062905,0,/bhima,/css-select,5.1.0
devDependencies-transitive,0,0,0,0,0.27926657263751764,0,/bhima,/domhandler,5.0.3
devDependencies-transitive,0,0,0,0,0.31405391258832765,0,/bhima,/domutils,3.1.0
devDependencies-transitive,0,0,0,0,0.17702186740715029,0,/bhima,/dom-serializer,2.0.0
devDependencies-transitive,0,0,0,0,0.6169665809768637,0,/bhima,/css-tree,2.3.1
devDependencies-transitive,0,0,0,0,0.6154615961971479,0,/bhima,/csso,5.0.5
devDependencies-transitive,121,0,1,1,0.6169665809768637,2,/bhima,/css-tree,2.2.1
devDependencies-transitive,904,3,0,2,0.40152963671128106,17,/bhima,/globby,11.1.0
devDependencies-transitive,0,0,0,0,0.23659305993690852,0,/bhima,/dir-glob,3.0.1
devDependencies-transitive,0,0,0,0,0.4672523961661342,0,/bhima,/fast-glob,3.3.2
devDependencies-transitive,749,1,0,0,0.27308192457737324,1,/bhima,@nodelib/fs.walk,1.2.8
devDependencies-transitive,784,1,0,0,0.2682798527091005,1,/bhima,@nodelib/fs.scandir,2.1.5
devDependencies-transitive,0,0,0,0,0.20440881763527052,0,/bhima,/run-parallel,1.2.0
devDependencies-transitive,0,0,0,0,0.23756731073804244,0,/bhima,/fastq,1.17.1
devDependencies-transitive,207,1,0,2,0.19575856443719414,3,/bhima,/glob-parent,5.1.2
devDependencies-transitive,0,0,0,0,0.19378280177634236,0,/bhima,/is-glob,4.0.3
devDependencies-transitive,0,0,0,0,0.5887445887445888,0,/bhima,/micromatch,4.0.7
devDependencies-transitive,0,0,0,0,0.3171428571428571,0,/bhima,/braces,3.0.3
devDependencies-transitive,0,0,0,0,0.2857142857142857,0,/bhima,/fill-range,7.1.1
devDependencies-transitive,0,0,0,0,0.40358744394618834,0,/bhima,/to-regex-range,5.0.1
devDependencies-transitive,1489,3,0,2,0.19845644983461963,10,/bhima,/p-map,4.0.0
devDependencies-transitive,1118,2,0,0,0.12905748924520924,3,/bhima,/aggregate-error,3.1.0
devDependencies-transitive,1613,3,0,1,0.49581718016731274,30,/bhima,/rimraf,3.0.2
devDependencies-transitive,785,4,0,0,0.9380710659898478,52,/bhima,/glob,7.2.3
devDependencies-transitive,874,7,0,1,0.6960556844547564,62,/bhima,/minimatch,3.1.2
devDependencies-transitive,2208,3,0,0,0.15047518479408659,4,/bhima,/brace-expansion,1.1.11
devDependencies-transitive,0,0,0,0,0.26219340287566956,0,/bhima,/object.assign,4.1.5
devDependencies-transitive,0,0,0,0,0.09454774661203907,0,/bhima,/define-properties,1.2.1
devDependencies-transitive,0,0,0,0,0.1346153846153846,0,/bhima,/object.entries,1.1.8
devDependencies-transitive,0,0,0,0,0.20517395182872436,0,/bhima,/array-includes,3.1.8
devDependencies-transitive,0,0,0,0,0.6864784546805349,0,/bhima,/es-abstract,1.23.3
devDependencies-transitive,0,0,0,0,0.1764705882352941,0,/bhima,/array-buffer-byte-length,1.0.1
devDependencies-transitive,0,0,0,0,0.5714285714285714,0,/bhima,/arraybuffer.prototype.slice,1.0.3
devDependencies-transitive,0,0,0,0,0.16139878950907868,0,/bhima,/available-typed-arrays,1.0.7
devDependencies-transitive,0,0,0,0,20.0,0,/bhima,/data-view-buffer,1.0.1
devDependencies-transitive,0,0,0,0,60.0,0,/bhima,/is-data-view,1.0.1
devDependencies-transitive,0,0,0,0,0.17857142857142858,0,/bhima,/is-typed-array,1.1.13
devDependencies-transitive,0,0,0,0,0.17538161740824942,0,/bhima,/which-typed-array,1.1.15
devDependencies-transitive,0,0,0,0,0.05794302269435056,0,/bhima,/for-each,0.3.3
devDependencies-transitive,0,0,0,0,0.10619469026548672,0,/bhima,/es-to-primitive,1.2.1
devDependencies-transitive,0,0,0,0,0.12048192771084337,0,/bhima,/function.prototype.name,1.1.6
devDependencies-transitive,0,0,0,0,0.13432835820895522,0,/bhima,/regexp.prototype.flags,1.5.2
devDependencies-transitive,0,0,0,0,0.4629629629629629,0,/bhima,/safe-array-concat,1.1.2
devDependencies-transitive,0,0,0,0,0.0911854103343465,0,/bhima,/unbox-primitive,1.0.2
devDependencies-transitive,0,0,0,0,0.1829268292682927,0,/bhima,/which-boxed-primitive,1.0.2
devDependencies-transitive,0,0,0,0,0.27579162410623087,0,/bhima,/array.prototype.findlastindex,1.2.5
devDependencies-transitive,1288,1,3,5,0.47295817823516534,11,/bhima,/debug,3.2.7
devDependencies-transitive,307,1,0,0,0.41701769165964614,1,/bhima,/doctrine,2.1.0
devDependencies-transitive,0,0,0,0,0.1708185053380783,0,/bhima,/eslint-import-resolver-node,0.3.9
devDependencies-transitive,0,0,0,0,0.5937291527685123,0,/bhima,/resolve,1.22.8
devDependencies-transitive,-259,1,2,0,0.5905511811023622,5,/bhima,/tsconfig-paths,3.15.0
devDependencies-transitive,1,1,2,3,0.15507883173946757,10,/bhima,/json5,1.0.2
devDependencies-transitive,0,0,0,0,2.2622107969151672,0,/bhima,@es-joy/jsdoccomment,0.46.0
devDependencies-transitive,0,0,0,0,0.12743628185907047,0,/bhima,/esquery,1.6.0
devDependencies-transitive,0,0,0,0,0.26174496644295303,0,/bhima,/parse-imports,2.1.1
devDependencies-transitive,0,0,0,0,0.10880316518298715,0,/bhima,/spdx-expression-parse,4.0.0
devDependencies-transitive,192,0,0,1,0.8680851063829788,1,/bhima,/synckit,0.9.0
devDependencies-transitive,0,0,0,0,2.439024390243903,0,/bhima,@eslint-community/eslint-utils,4.4.0
devDependencies-transitive,167,1,1,0,0.947136563876652,4,/bhima,@eslint/eslintrc,2.1.4
devDependencies-transitive,1371,2,17,0,2.8009606724707297,43,/bhima,/ajv,6.12.6
devDependencies-transitive,0,0,0,0,0.13027295285359802,0,/bhima,/uri-js,4.4.1
devDependencies-transitive,338,1,1,0,0.7497845446710716,3,/bhima,/espree,9.6.1
devDependencies-transitive,204,2,8,0,0.9036613866528174,10,/bhima,/globals,13.24.0
devDependencies-transitive,0,0,0,0,0.16042780748663102,0,/bhima,/import-fresh,3.3.0
devDependencies-transitive,1630,2,1,0,0.06449301325689717,3,/bhima,/parent-module,1.0.1
devDependencies-transitive,0,0,0,0,0.6259055346276442,0,/bhima,/js-yaml,4.1.0
devDependencies-transitive,97,0,2,0,0.8229426433915211,4,/bhima,@humanwhocodes/config-array,0.11.14
devDependencies-transitive,698,1,3,0,0.29858999170583356,7,/bhima,/chalk,4.1.2
devDependencies-transitive,737,2,2,1,0.24114319738017267,8,/bhima,/ansi-styles,4.3.0
devDependencies-transitive,0,0,0,0,0.35093582887700536,0,/bhima,/color-convert,2.0.1
devDependencies-transitive,1034,2,4,0,0.4544077552256892,14,/bhima,/supports-color,7.2.0
devDependencies-transitive,0,0,0,0,0.7513914656771801,0,/bhima,/cross-spawn,7.0.3
devDependencies-transitive,0,0,0,0,0.08746355685131195,0,/bhima,/shebang-command,2.0.0
devDependencies-transitive,1379,2,0,0,0.22474460839954596,3,/bhima,/which,2.0.2
devDependencies-transitive,350,1,0,2,0.2244668911335578,3,/bhima,/eslint-scope,7.2.2
devDependencies-transitive,1189,3,0,0,0.16908929101156928,5,/bhima,/file-entry-cache,6.0.1
devDependencies-transitive,193,2,0,0,0.2577777777777778,3,/bhima,/flat-cache,3.2.0
devDependencies-transitive,0,0,0,0,0.6833114323258871,0,/bhima,/keyv,4.5.4
devDependencies-transitive,1191,2,0,0,0.15010006671114076,5,/bhima,/find-up,5.0.0
devDependencies-transitive,912,1,2,0,0.1453104359313078,4,/bhima,/locate-path,6.0.0
devDependencies-transitive,379,1,0,0,0.12075905692926969,1,/bhima,/p-locate,5.0.0
devDependencies-transitive,1321,3,1,0,0.19169329073482427,4,/bhima,/p-limit,3.1.0
devDependencies-transitive,0,0,0,0,0.12642225031605564,0,/bhima,/levn,0.4.1
devDependencies-transitive,0,0,0,0,0.15673981191222572,0,/bhima,/optionator,0.9.4
devDependencies-transitive,611,1,1,0,0.1735106998264893,3,/bhima,/strip-ansi,6.0.1
devDependencies-transitive,0,0,0,0,0.3443328550932568,0,/bhima,/concat-with-sourcemaps,1.1.0
devDependencies-transitive,601,2,0,2,0.45166402535657685,6,/bhima,/through2,2.0.5
devDependencies-transitive,307,2,5,2,0.6330935251798561,26,/bhima,/readable-stream,2.3.8
devDependencies-transitive,736,1,0,0,0.280986575085857,1,/bhima,/vinyl,2.2.1
devDependencies-transitive,0,0,0,0,0.18798955613577023,0,/bhima,/ternary-stream,3.0.0
devDependencies-transitive,0,0,0,0,0.33994334277620397,0,/bhima,/duplexify,4.1.3
devDependencies-transitive,292,1,5,2,0.6330935251798561,10,/bhima,/readable-stream,3.6.2
devDependencies-transitive,0,0,0,0,0.20270270270270271,0,/bhima,/string_decoder,1.3.0
devDependencies-transitive,0,0,0,0,0.590034965034965,0,/bhima,/less,4.2.0
devDependencies-transitive,861,2,0,2,0.4504504504504505,9,/bhima,/copy-anything,2.0.6
devDependencies-transitive,0,1,0,0,0.14276649746192893,1,/bhima,/errno,0.1.8
devDependencies-transitive,1886,3,0,0,0.14123185562965868,6,/bhima,/make-dir,2.1.0
devDependencies-transitive,0,0,0,0,0.7665982203969884,0,/bhima,/needle,3.3.1
devDependencies-transitive,0,0,0,0,0.41343669250646,0,/bhima,/iconv-lite,0.6.3
devDependencies-transitive,1777,1,0,1,0.07553956834532374,2,/bhima,/plugin-error,1.0.1
devDependencies-transitive,1547,3,1,3,0.36895674300254455,24,/bhima,/ansi-colors,1.1.0
devDependencies-transitive,0,0,0,0,0.3330486763450043,0,/bhima,/extend-shallow,3.0.2
devDependencies-transitive,0,0,0,0,0.14906832298136646,0,/bhima,/is-extendable,1.0.1
devDependencies-transitive,1155,3,0,0,0.17898118402937124,6,/bhima,/is-plain-object,2.0.4
devDependencies-transitive,0,0,0,0,0.280986575085857,0,/bhima,/vinyl,3.0.0
devDependencies-transitive,0,0,0,0,0.075,0,/bhima,/teex,1.0.1
devDependencies-transitive,0,0,0,0,0.5198685389901404,0,/bhima,/streamx,2.18.0
devDependencies-transitive,0,0,0,0,0.36697247706422015,0,/bhima,/text-decoder,1.1.1
devDependencies-transitive,0,0,0,0,0.10376134889753567,0,/bhima,/fancy-log,2.0.0
devDependencies-transitive,32,1,0,1,0.2594594594594595,2,/bhima,/postcss-load-config,5.1.0
devDependencies-transitive,1406,3,0,0,0.13285024154589373,5,/bhima,/sort-keys,2.0.0
devDependencies-transitive,2151,2,0,0,0.10978043912175649,3,/bhima,/vinyl-file,3.0.0
devDependencies-transitive,2733,3,0,0,0.054884742041712405,4,/bhima,/strip-bom-buf,1.0.0
devDependencies-transitive,2092,3,0,0,0.06699419383653415,3,/bhima,/strip-bom-stream,2.0.0
devDependencies-transitive,2745,2,0,1,0.07553956834532374,4,/bhima,/plugin-error,0.1.2
devDependencies-transitive,599,3,0,0,0.3548387096774194,3,/bhima,/arr-diff,1.1.0
devDependencies-transitive,943,2,0,2,0.3330486763450043,5,/bhima,/extend-shallow,1.1.4
devDependencies-transitive,1869,1,0,0,0.39164490861618795,1,/bhima,/vinyl-fs,3.0.3
devDependencies-transitive,2598,2,0,2,0.3816793893129771,4,/bhima,/glob-stream,6.1.0
devDependencies-transitive,1750,3,0,2,0.19575856443719414,8,/bhima,/glob-parent,3.1.0
devDependencies-transitive,502,1,0,1,0.34609334032511796,2,/bhima,/pumpify,1.5.1
devDependencies-transitive,1794,1,0,0,0.1050992604126119,1,/bhima,/to-absolute-glob,2.0.2
devDependencies-transitive,0,0,0,0,0.40797824116047143,0,/bhima,/is-absolute,1.0.0
devDependencies-transitive,0,0,0,0,0.19056261343012704,0,/bhima,/is-relative,1.0.0
